latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
50.08787,-123.04196,679.0,0,GMT,GMT

time,snowfall_sum (cm),precipitation_sum (mm),temperature_2m_mean (°F)
2010-07-12,0.00,7.60,56.4
2010-07-13,0.00,0.00,53.3
2010-07-14,0.00,0.00,56.1
2010-07-15,0.00,0.00,60.1
2010-07-16,0.00,0.00,60.7
2010-07-17,0.00,0.00,59.2
2010-07-18,0.00,0.00,59.7
2010-07-19,0.00,0.00,62.5
2010-07-20,0.00,0.00,66.2
2010-07-21,0.00,1.50,67.7
2010-07-22,0.00,1.10,62.7
2010-07-23,0.00,0.00,60.7
2010-07-24,0.00,0.00,66.2
2010-07-25,0.00,0.00,69.4
2010-07-26,0.00,0.00,71.6
2010-07-27,0.00,0.00,72.8
2010-07-28,0.00,0.00,69.6
2010-07-29,0.00,0.00,67.7
2010-07-30,0.00,0.00,68.6
2010-07-31,0.00,0.60,68.5
2010-08-01,0.00,0.70,62.9
2010-08-02,0.00,0.00,65.2
2010-08-03,0.00,0.30,68.8
2010-08-04,0.00,0.70,72.6
2010-08-05,0.00,0.40,74.8
2010-08-06,0.00,3.30,65.5
2010-08-07,0.00,11.00,60.6
2010-08-08,0.00,4.00,58.6
2010-08-09,0.00,3.30,58.8
2010-08-10,0.00,0.50,58.0
2010-08-11,0.00,0.10,64.1
2010-08-12,0.00,0.10,64.5
2010-08-13,0.00,0.00,70.3
2010-08-14,0.00,0.00,73.6
2010-08-15,0.00,0.00,76.6
2010-08-16,0.00,0.00,77.2
2010-08-17,0.00,0.00,74.8
2010-08-18,0.00,0.00,70.8
2010-08-19,0.00,2.00,62.4
2010-08-20,0.00,0.40,57.2
2010-08-21,0.00,3.20,57.0
2010-08-22,0.00,12.80,53.6
2010-08-23,0.00,0.20,56.1
2010-08-24,0.00,0.30,62.5
2010-08-25,0.00,0.00,68.7
2010-08-26,0.00,8.80,63.0
2010-08-27,0.00,10.80,50.2
2010-08-28,0.00,0.30,52.7
2010-08-29,0.00,2.20,56.1
2010-08-30,0.00,1.60,51.6
2010-08-31,0.07,7.00,51.0
2010-09-01,0.00,5.20,51.0
2010-09-02,0.00,0.00,55.6
2010-09-03,0.00,0.00,65.5
2010-09-04,0.00,0.80,58.6
2010-09-05,0.00,2.10,50.8
2010-09-06,0.07,8.90,49.6
2010-09-07,0.00,4.20,51.3
2010-09-08,0.00,2.80,52.8
2010-09-09,0.00,3.40,52.2
2010-09-10,0.00,3.00,51.8
2010-09-11,0.00,2.20,49.5
2010-09-12,0.00,31.00,47.4
2010-09-13,0.00,0.60,51.3
2010-09-14,0.00,0.00,55.2
2010-09-15,0.00,2.40,55.9
2010-09-16,0.00,7.20,55.9
2010-09-17,0.00,0.50,57.8
2010-09-18,0.00,3.80,56.3
2010-09-19,0.00,30.30,55.3
2010-09-20,0.07,36.00,51.2
2010-09-21,0.00,2.00,47.7
2010-09-22,0.00,0.00,49.5
2010-09-23,0.35,8.00,48.4
2010-09-24,0.14,21.40,46.4
2010-09-25,0.00,2.60,51.4
2010-09-26,0.00,35.90,56.2
2010-09-27,0.00,11.30,55.7
2010-09-28,0.00,25.80,57.5
2010-09-29,0.00,0.00,52.9
2010-09-30,0.00,0.00,54.6
2010-10-01,0.00,0.00,59.8
2010-10-02,0.00,0.00,58.3
2010-10-03,0.00,0.50,53.3
2010-10-04,0.00,9.10,50.5
2010-10-05,0.00,0.60,46.5
2010-10-06,0.00,0.00,52.7
2010-10-07,0.00,0.00,54.5
2010-10-08,0.00,4.80,50.9
2010-10-09,0.00,24.30,50.2
2010-10-10,0.00,43.60,50.6
2010-10-11,2.31,7.70,42.7
2010-10-12,2.17,10.90,42.4
2010-10-13,0.00,0.00,44.0
2010-10-14,0.07,6.90,48.8
2010-10-15,0.98,3.70,39.0
2010-10-16,0.00,0.00,41.8
2010-10-17,0.00,0.00,40.9
2010-10-18,0.00,1.80,42.6
2010-10-19,0.00,0.30,44.5
2010-10-20,0.00,0.00,46.3
2010-10-21,0.00,0.00,49.3
2010-10-22,0.07,17.10,47.8
2010-10-23,0.00,0.50,42.2
2010-10-24,11.48,48.70,40.8
2010-10-25,10.29,35.70,38.5
2010-10-26,6.44,22.10,38.5
2010-10-27,0.00,0.00,39.6
2010-10-28,2.03,6.80,39.3
2010-10-29,0.63,4.30,39.4
2010-10-30,0.00,0.50,39.8
2010-10-31,6.44,23.40,38.8
2010-11-01,12.46,50.20,38.5
2010-11-02,1.61,14.40,40.2
2010-11-03,0.00,0.00,36.0
2010-11-04,0.00,0.00,40.6
2010-11-05,0.49,13.80,45.4
2010-11-06,0.14,2.20,39.5
2010-11-07,6.16,28.10,38.6
2010-11-08,3.85,8.70,34.9
2010-11-09,4.83,9.50,33.5
2010-11-10,0.56,1.90,33.4
2010-11-11,1.54,3.70,33.1
2010-11-12,2.59,5.90,36.1
2010-11-13,2.94,6.50,34.6
2010-11-14,0.49,2.10,36.7
2010-11-15,4.69,14.90,37.9
2010-11-16,3.99,13.50,37.2
2010-11-17,17.92,29.80,35.6
2010-11-18,5.88,8.10,27.8
2010-11-19,1.61,1.30,23.1
2010-11-20,3.36,4.30,14.3
2010-11-21,0.00,0.00,10.3
2010-11-22,0.00,0.00,7.2
2010-11-23,0.00,0.00,-1.5
2010-11-24,0.00,0.00,6.1
2010-11-25,5.32,6.80,17.2
2010-11-26,24.01,34.60,29.2
2010-11-27,11.41,16.50,28.9
2010-11-28,0.00,0.00,18.2
2010-11-29,3.57,4.70,20.9
2010-11-30,37.24,53.80,29.3
2010-12-01,3.85,6.50,33.7
2010-12-02,3.36,4.70,31.7
2010-12-03,3.78,5.50,30.4
2010-12-04,0.00,0.00,18.7
2010-12-05,0.00,0.00,10.5
2010-12-06,0.00,0.00,23.6
2010-12-07,8.33,25.60,33.6
2010-12-08,18.69,47.60,36.9
2010-12-09,21.00,42.80,35.7
2010-12-10,2.73,5.30,34.1
2010-12-11,2.66,5.50,34.0
2010-12-12,17.08,45.20,35.1
2010-12-13,1.89,5.10,37.5
2010-12-14,20.86,38.20,33.8
2010-12-15,5.81,8.20,27.9
2010-12-16,2.73,3.60,29.3
2010-12-17,0.98,1.60,24.7
2010-12-18,1.96,2.80,19.0
2010-12-19,4.20,5.60,23.7
2010-12-20,2.31,3.00,20.0
2010-12-21,12.95,19.60,25.3
2010-12-22,17.64,28.50,31.1
2010-12-23,16.31,25.00,31.5
2010-12-24,31.57,58.30,33.5
2010-12-25,23.31,56.80,36.8
2010-12-26,17.64,33.00,36.5
2010-12-27,18.76,26.90,30.9
2010-12-28,8.19,11.70,30.7
2010-12-29,0.91,1.10,25.6
2010-12-30,0.00,0.00,15.8
2010-12-31,0.00,0.00,4.6
2011-01-01,0.00,0.00,5.8
2011-01-02,0.00,0.00,10.6
2011-01-03,0.00,0.00,11.7
2011-01-04,1.33,1.70,16.6
2011-01-05,15.40,21.90,24.3
2011-01-06,16.87,30.40,32.4
2011-01-07,22.40,53.60,35.0
2011-01-08,0.35,0.10,29.5
2011-01-09,0.14,0.20,21.1
2011-01-10,0.00,0.00,11.0
2011-01-11,0.14,0.10,10.0
2011-01-12,27.23,39.20,16.2
2011-01-13,11.06,19.00,27.9
2011-01-14,12.67,40.00,35.2
2011-01-15,8.12,31.20,37.8
2011-01-16,7.98,35.60,37.7
2011-01-17,2.31,19.60,39.2
2011-01-18,0.70,0.40,32.3
2011-01-19,0.00,0.00,24.7
2011-01-20,7.00,9.90,25.1
2011-01-21,8.89,12.60,29.8
2011-01-22,0.00,0.00,31.6
2011-01-23,1.82,2.60,32.1
2011-01-24,8.05,20.30,34.9
2011-01-25,1.47,4.80,37.4
2011-01-26,2.59,6.50,37.0
2011-01-27,0.00,0.00,37.2
2011-01-28,4.55,8.20,36.1
2011-01-29,5.60,14.50,35.6
2011-01-30,0.07,0.10,21.7
2011-01-31,0.00,0.00,15.1
2011-02-01,0.00,0.00,16.7
2011-02-02,0.00,0.00,23.5
2011-02-03,10.64,19.30,31.7
2011-02-04,5.95,20.30,35.3
2011-02-05,0.07,0.40,36.0
2011-02-06,6.58,10.00,33.6
2011-02-07,8.19,14.80,34.1
2011-02-08,0.07,0.00,29.9
2011-02-09,0.00,0.00,21.7
2011-02-10,0.00,0.00,22.6
2011-02-11,5.39,7.60,26.5
2011-02-12,29.47,45.70,32.0
2011-02-13,10.85,18.10,31.5
2011-02-14,25.97,40.40,33.1
2011-02-15,18.69,28.60,32.3
2011-02-16,21.21,30.30,30.1
2011-02-17,10.01,14.20,27.1
2011-02-18,8.33,11.90,25.5
2011-02-19,0.00,0.00,16.8
2011-02-20,0.00,0.00,15.8
2011-02-21,1.40,2.00,18.8
2011-02-22,0.70,0.80,21.5
2011-02-23,2.45,3.20,20.7
2011-02-24,0.77,0.30,11.2
2011-02-25,0.00,0.00,5.3
2011-02-26,0.49,0.30,9.8
2011-02-27,13.51,19.30,18.4
2011-02-28,15.47,22.10,22.7
2011-03-01,7.21,10.30,24.5
2011-03-02,19.39,30.90,27.8
2011-03-03,17.50,25.20,29.0
2011-03-04,5.88,8.40,27.4
2011-03-05,13.72,19.90,30.7
2011-03-06,0.21,0.20,31.3
2011-03-07,0.00,0.00,29.4
2011-03-08,5.32,7.60,29.8
2011-03-09,14.49,24.90,32.4
2011-03-10,19.74,35.20,35.7
2011-03-11,10.29,16.40,33.5
2011-03-12,21.84,32.80,34.8
2011-03-13,12.46,26.10,34.1
2011-03-14,27.23,49.10,36.2
2011-03-15,19.32,35.00,36.6
2011-03-16,16.73,27.00,35.7
2011-03-17,2.52,3.60,32.8
2011-03-18,0.49,1.10,33.1
2011-03-19,11.34,16.80,34.5
2011-03-20,0.49,0.80,31.9
2011-03-21,4.69,7.60,35.7
2011-03-22,4.90,7.60,35.0
2011-03-23,0.21,0.20,33.4
2011-03-24,0.07,0.10,36.7
2011-03-25,1.19,2.80,38.7
2011-03-26,0.28,0.50,36.6
2011-03-27,1.05,1.70,38.8
2011-03-28,0.91,2.70,38.3
2011-03-29,9.87,17.40,37.1
2011-03-30,12.74,28.20,37.7
2011-03-31,5.74,21.30,39.8
2011-04-01,2.87,6.50,38.6
2011-04-02,2.73,5.00,37.7
2011-04-03,0.70,2.30,37.6
2011-04-04,16.24,23.40,35.4
2011-04-05,12.88,19.10,33.0
2011-04-06,10.50,14.80,33.2
2011-04-07,0.35,0.40,33.2
2011-04-08,0.00,0.00,36.8
2011-04-09,0.00,0.00,36.8
2011-04-10,9.03,16.40,36.7
2011-04-11,14.49,28.70,36.1
2011-04-12,0.56,0.40,34.4
2011-04-13,4.48,8.70,37.3
2011-04-14,10.08,15.20,33.6
2011-04-15,5.46,7.90,31.9
2011-04-16,2.87,3.90,35.0
2011-04-17,0.35,0.50,33.3
2011-04-18,0.49,0.90,34.0
2011-04-19,1.26,1.70,33.1
2011-04-20,0.70,1.20,33.8
2011-04-21,1.61,2.10,34.6
2011-04-22,0.00,0.00,36.5
2011-04-23,0.00,0.00,39.1
2011-04-24,0.35,1.80,42.2
2011-04-25,6.51,13.70,38.9
2011-04-26,2.03,6.10,39.0
2011-04-27,8.89,16.50,37.6
2011-04-28,10.92,17.00,35.1
2011-04-29,0.42,0.70,37.2
2011-04-30,0.00,0.00,39.9
2011-05-01,0.00,0.00,39.5
2011-05-02,4.62,12.30,41.5
2011-05-03,1.33,3.10,39.3
2011-05-04,0.00,0.00,40.3
2011-05-05,1.33,5.20,41.4
2011-05-06,0.35,3.70,41.1
2011-05-07,4.13,15.50,39.9
2011-05-08,0.28,0.80,39.9
2011-05-09,0.00,0.00,43.2
2011-05-10,0.00,0.30,41.6
2011-05-11,7.35,28.70,40.0
2011-05-12,7.21,14.40,37.4
2011-05-13,0.49,0.80,41.1
2011-05-14,0.00,6.10,47.1
2011-05-15,0.00,5.40,48.2
2011-05-16,3.08,15.90,41.9
2011-05-17,0.63,1.40,40.7
2011-05-18,0.00,0.00,43.2
2011-05-19,0.00,0.00,46.9
2011-05-20,0.00,0.00,51.5
2011-05-21,0.00,3.00,48.9
2011-05-22,0.00,5.70,44.7
2011-05-23,0.00,1.80,43.9
2011-05-24,0.91,3.70,43.7
2011-05-25,0.00,2.00,45.9
2011-05-26,3.01,17.60,42.9
2011-05-27,0.42,5.70,41.5
2011-05-28,0.28,2.40,42.7
2011-05-29,0.00,0.70,49.0
2011-05-30,0.00,2.60,48.8
2011-05-31,0.00,5.60,48.9
2011-06-01,0.00,6.30,48.6
2011-06-02,0.07,12.20,45.0
2011-06-03,0.00,1.40,47.2
2011-06-04,0.00,0.00,54.5
2011-06-05,0.00,0.00,61.4
2011-06-06,0.00,0.00,61.8
2011-06-07,0.00,5.10,56.1
2011-06-08,0.00,0.60,54.7
2011-06-09,0.00,0.00,54.1
2011-06-10,0.00,2.60,50.9
2011-06-11,0.00,2.60,50.3
2011-06-12,0.00,0.70,50.3
2011-06-13,0.00,9.30,49.5
2011-06-14,0.00,7.60,47.3
2011-06-15,0.00,3.40,45.5
2011-06-16,0.00,1.00,48.2
2011-06-17,0.00,0.00,50.8
2011-06-18,0.00,4.50,51.5
2011-06-19,0.00,2.60,51.7
2011-06-20,0.00,1.70,51.5
2011-06-21,0.00,0.00,54.7
2011-06-22,0.00,0.60,57.4
2011-06-23,0.07,7.40,49.7
2011-06-24,0.00,8.40,46.2
2011-06-25,0.00,6.20,47.1
2011-06-26,0.00,0.90,51.8
2011-06-27,0.00,0.00,58.7
2011-06-28,0.00,0.30,59.4
2011-06-29,0.00,24.40,53.8
2011-06-30,0.00,10.80,47.0
2011-07-01,0.00,4.20,45.5
2011-07-02,0.00,0.00,52.7
2011-07-03,0.00,10.60,54.9
2011-07-04,0.00,0.00,53.6
2011-07-05,0.00,0.00,59.1
2011-07-06,0.00,0.00,61.9
2011-07-07,0.00,14.40,59.1
2011-07-08,0.00,7.20,49.6
2011-07-09,0.00,0.00,51.3
2011-07-10,0.00,0.00,56.1
2011-07-11,0.00,0.00,57.9
2011-07-12,0.00,2.60,56.9
2011-07-13,0.00,10.00,53.7
2011-07-14,0.00,16.90,50.9
2011-07-15,0.00,6.20,51.2
2011-07-16,0.00,12.90,55.5
2011-07-17,0.00,4.20,56.5
2011-07-18,0.00,1.30,57.8
2011-07-19,0.00,3.20,55.6
2011-07-20,0.00,7.40,53.7
2011-07-21,0.00,13.60,52.1
2011-07-22,0.00,3.20,49.4
2011-07-23,0.00,0.00,54.1
2011-07-24,0.00,0.00,64.3
2011-07-25,0.00,4.20,64.2
2011-07-26,0.00,6.40,55.7
2011-07-27,0.00,0.70,54.6
2011-07-28,0.00,0.00,56.2
2011-07-29,0.00,0.50,57.9
2011-07-30,0.00,0.00,57.9
2011-07-31,0.00,11.90,56.9
2011-08-01,0.00,0.30,57.2
2011-08-02,0.00,0.30,61.9
2011-08-03,0.00,0.00,62.2
2011-08-04,0.00,0.00,63.6
2011-08-05,0.00,0.40,62.1
2011-08-06,0.00,1.40,60.3
2011-08-07,0.00,0.00,60.6
2011-08-08,0.00,0.00,62.0
2011-08-09,0.00,1.50,60.0
2011-08-10,0.00,1.80,57.8
2011-08-11,0.00,0.30,58.2
2011-08-12,0.00,0.00,59.1
2011-08-13,0.00,0.00,60.3
2011-08-14,0.00,6.90,56.0
2011-08-15,0.00,1.30,53.3
2011-08-16,0.00,0.00,55.3
2011-08-17,0.00,0.00,58.3
2011-08-18,0.00,0.00,58.4
2011-08-19,0.00,0.00,60.3
2011-08-20,0.00,0.00,66.3
2011-08-21,0.00,0.00,68.2
2011-08-22,0.00,35.20,60.3
2011-08-23,0.00,9.40,57.6
2011-08-24,0.00,0.00,58.7
2011-08-25,0.00,0.00,64.6
2011-08-26,0.00,0.00,65.1
2011-08-27,0.00,0.00,65.9
2011-08-28,0.00,0.00,66.4
2011-08-29,0.00,1.10,64.0
2011-08-30,0.00,2.00,57.8
2011-08-31,0.00,1.40,57.3
2011-09-01,0.00,0.60,54.9
2011-09-02,0.00,0.10,54.0
2011-09-03,0.00,0.00,59.0
2011-09-04,0.00,0.00,64.7
2011-09-05,0.00,0.00,64.4
2011-09-06,0.00,0.00,64.0
2011-09-07,0.00,0.00,66.1
2011-09-08,0.00,0.00,71.0
2011-09-09,0.00,0.00,71.0
2011-09-10,0.00,0.00,71.4
2011-09-11,0.00,0.00,72.2
2011-09-12,0.00,0.00,70.0
2011-09-13,0.00,0.00,62.7
2011-09-14,0.00,0.00,59.4
2011-09-15,0.00,14.10,56.4
2011-09-16,0.00,9.40,50.0
2011-09-17,0.70,11.50,45.7
2011-09-18,0.00,10.80,49.4
2011-09-19,0.00,1.40,49.5
2011-09-20,0.00,0.00,52.6
2011-09-21,0.00,5.90,57.6
2011-09-22,0.00,61.30,54.1
2011-09-23,0.00,34.40,58.6
2011-09-24,0.00,1.10,60.3
2011-09-25,0.00,27.00,56.5
2011-09-26,4.34,31.40,42.8
2011-09-27,0.07,35.90,44.9
2011-09-28,0.00,2.80,44.6
2011-09-29,0.00,0.00,50.1
2011-09-30,0.00,3.50,55.5
2011-10-01,0.00,2.50,47.6
2011-10-02,0.00,1.70,45.5
2011-10-03,0.14,41.60,45.9
2011-10-04,0.63,16.70,44.0
2011-10-05,0.56,10.20,44.4
2011-10-06,0.00,0.60,44.8
2011-10-07,0.00,3.20,47.7
2011-10-08,0.00,0.30,46.9
2011-10-09,0.00,7.30,47.2
2011-10-10,0.42,10.50,45.6
2011-10-11,2.66,52.00,42.6
2011-10-12,2.52,24.20,41.0
2011-10-13,0.14,0.50,38.6
2011-10-14,0.00,0.00,40.1
2011-10-15,0.00,0.00,40.0
2011-10-16,0.00,0.00,39.1
2011-10-17,0.00,0.00,42.2
2011-10-18,0.00,0.00,44.5
2011-10-19,0.00,0.20,47.0
2011-10-20,0.00,7.70,46.2
2011-10-21,0.91,21.20,42.4
2011-10-22,0.98,14.30,43.4
2011-10-23,0.42,6.40,41.9
2011-10-24,0.42,2.90,38.7
2011-10-25,0.00,0.50,39.2
2011-10-26,3.99,8.80,37.5
2011-10-27,0.28,0.80,36.0
2011-10-28,11.06,21.50,37.3
2011-10-29,1.33,3.20,36.5
2011-10-30,2.24,10.60,37.6
2011-10-31,0.35,3.20,38.0
2011-11-01,0.00,0.00,36.2
2011-11-02,2.31,3.70,36.7
2011-11-03,10.85,18.80,33.3
2011-11-04,0.00,0.00,33.2
2011-11-05,0.00,0.00,33.0
2011-11-06,0.00,0.00,32.8
2011-11-07,4.62,6.30,32.8
2011-11-08,2.80,4.50,34.9
2011-11-09,2.10,6.80,37.1
2011-11-10,2.59,18.80,39.9
2011-11-11,11.97,26.20,38.1
2011-11-12,6.30,9.20,30.1
2011-11-13,4.69,7.30,32.6
2011-11-14,1.47,2.70,31.0
2011-11-15,0.00,0.00,28.4
2011-11-16,8.47,12.10,27.1
2011-11-17,20.58,30.20,25.9
2011-11-18,5.74,7.80,23.7
2011-11-19,0.07,0.00,17.9
2011-11-20,0.00,0.00,16.4
2011-11-21,14.35,20.60,23.7
2011-11-22,35.00,60.70,31.2
2011-11-23,16.87,26.80,34.4
2011-11-24,12.25,17.60,29.0
2011-11-25,13.58,19.60,27.9
2011-11-26,13.79,22.30,28.7
2011-11-27,20.51,79.10,37.1
2011-11-28,0.21,0.60,31.3
2011-11-29,7.14,10.10,28.7
2011-11-30,4.55,6.40,28.3
2011-12-01,0.00,0.00,21.4
2011-12-02,0.07,0.10,24.7
2011-12-03,0.00,0.00,18.2
2011-12-04,0.00,0.00,21.5
2011-12-05,0.00,0.00,18.2
2011-12-06,0.00,0.00,21.2
2011-12-07,0.07,0.00,26.5
2011-12-08,0.00,0.00,17.5
2011-12-09,0.00,0.00,20.8
2011-12-10,0.00,0.00,24.6
2011-12-11,0.07,0.00,23.7
2011-12-12,0.00,0.00,16.2
2011-12-13,0.07,0.00,17.8
2011-12-14,1.12,1.30,27.2
2011-12-15,4.90,7.00,30.6
2011-12-16,4.34,8.20,31.5
2011-12-17,1.61,3.20,35.6
2011-12-18,2.66,7.40,39.2
2011-12-19,0.56,1.00,32.6
2011-12-20,3.57,5.30,33.8
2011-12-21,0.00,0.00,26.2
2011-12-22,0.00,0.00,16.0
2011-12-23,1.89,2.50,26.6
2011-12-24,9.73,23.30,33.8
2011-12-25,5.88,9.80,35.8
2011-12-26,5.88,8.10,31.5
2011-12-27,17.15,25.50,31.9
2011-12-28,18.06,45.80,35.3
2011-12-29,11.41,28.50,34.0
2011-12-30,21.00,31.50,31.4
2011-12-31,0.21,0.30,25.6
2012-01-01,0.28,0.40,21.0
2012-01-02,0.56,1.70,30.1
2012-01-03,10.22,26.00,34.8
2012-01-04,25.69,70.70,36.0
2012-01-05,20.72,41.30,33.6
2012-01-06,3.85,5.80,31.7
2012-01-07,4.69,6.00,29.4
2012-01-08,9.59,17.80,32.2
2012-01-09,7.77,20.60,36.3
2012-01-10,0.84,1.90,31.2
2012-01-11,0.00,0.00,21.1
2012-01-12,0.00,0.00,22.1
2012-01-13,0.00,0.00,22.8
2012-01-14,11.34,16.00,24.0
2012-01-15,0.42,0.00,19.0
2012-01-16,1.47,1.50,15.2
2012-01-17,5.18,7.30,13.0
2012-01-18,2.03,2.60,2.7
2012-01-19,0.00,0.00,-0.7
2012-01-20,5.81,10.10,10.5
2012-01-21,28.98,49.00,23.7
2012-01-22,11.76,16.80,25.6
2012-01-23,24.99,35.70,27.7
2012-01-24,23.59,34.00,29.9
2012-01-25,21.28,35.80,29.6
2012-01-26,10.01,14.00,28.6
2012-01-27,1.82,2.50,24.6
2012-01-28,4.62,6.60,27.2
2012-01-29,20.02,35.90,32.2
2012-01-30,2.87,7.20,36.2
2012-01-31,16.45,24.90,34.9
2012-02-01,15.68,23.20,35.7
2012-02-02,0.00,0.00,32.4
2012-02-03,0.00,0.00,36.0
2012-02-04,0.00,0.00,33.6
2012-02-05,0.00,0.00,32.0
2012-02-06,0.00,0.00,29.9
2012-02-07,0.00,0.00,26.5
2012-02-08,2.45,5.90,30.9
2012-02-09,3.29,8.70,34.6
2012-02-10,1.54,11.80,38.3
2012-02-11,0.84,6.70,40.6
2012-02-12,0.42,1.40,38.1
2012-02-13,0.56,1.10,37.3
2012-02-14,1.54,1.90,34.2
2012-02-15,0.00,0.00,30.3
2012-02-16,7.00,9.80,29.6
2012-02-17,0.98,2.20,29.5
2012-02-18,25.34,36.80,31.9
2012-02-19,0.91,0.70,32.0
2012-02-20,1.40,1.30,29.0
2012-02-21,9.03,13.50,32.0
2012-02-22,10.08,19.50,34.1
2012-02-23,0.35,0.50,32.3
2012-02-24,21.00,29.90,30.1
2012-02-25,11.41,16.10,31.7
2012-02-26,2.03,2.00,27.4
2012-02-27,0.14,0.20,18.0
2012-02-28,0.14,0.00,22.9
2012-02-29,14.77,21.00,26.4
2012-03-01,0.49,0.30,27.3
2012-03-02,2.03,2.60,28.7
2012-03-03,8.61,14.10,32.3
2012-03-04,7.70,18.80,37.2
2012-03-05,28.63,45.90,36.2
2012-03-06,1.47,2.00,25.6
2012-03-07,0.00,0.00,21.8
2012-03-08,0.00,0.00,27.4
2012-03-09,15.12,23.50,37.8
2012-03-10,10.64,17.40,35.0
2012-03-11,18.55,26.60,33.1
2012-03-12,29.26,41.90,29.2
2012-03-13,12.88,18.60,28.7
2012-03-14,12.88,18.40,24.8
2012-03-15,30.17,48.60,31.4
2012-03-16,14.98,23.20,34.1
2012-03-17,2.94,4.00,30.7
2012-03-18,3.29,4.30,29.5
2012-03-19,2.31,3.00,27.6
2012-03-20,17.99,25.60,28.9
2012-03-21,9.73,13.80,27.0
2012-03-22,1.68,2.40,28.1
2012-03-23,1.82,2.00,31.9
2012-03-24,0.00,0.00,34.1
2012-03-25,0.00,0.00,38.3
2012-03-26,0.21,1.00,40.2
2012-03-27,5.39,10.60,36.9
2012-03-28,18.06,36.30,38.3
2012-03-29,26.18,41.50,36.7
2012-03-30,9.17,14.30,36.2
2012-03-31,4.41,6.30,32.9
2012-04-01,8.61,12.80,34.8
2012-04-02,4.48,6.80,35.2
2012-04-03,19.46,36.90,37.0
2012-04-04,3.71,5.40,34.3
2012-04-05,0.07,0.40,34.8
2012-04-06,0.49,0.70,33.9
2012-04-07,0.07,0.00,34.5
2012-04-08,0.00,0.10,37.2
2012-04-09,0.00,0.00,43.4
2012-04-10,0.00,0.00,48.7
2012-04-11,0.00,1.60,46.0
2012-04-12,1.61,5.60,40.5
2012-04-13,0.00,0.20,40.7
2012-04-14,0.00,0.10,41.3
2012-04-15,0.00,0.00,41.5
2012-04-16,3.99,11.90,39.5
2012-04-17,0.49,1.40,38.1
2012-04-18,4.69,9.90,37.3
2012-04-19,0.70,2.00,39.1
2012-04-20,7.00,16.90,38.5
2012-04-21,0.00,0.00,39.9
2012-04-22,0.14,2.70,45.3
2012-04-23,0.00,8.00,49.0
2012-04-24,0.00,3.90,46.2
2012-04-25,3.99,45.80,40.5
2012-04-26,5.81,37.80,40.1
2012-04-27,1.05,2.60,38.7
2012-04-28,0.14,2.00,39.0
2012-04-29,0.00,0.50,41.7
2012-04-30,5.25,17.10,40.8
2012-05-01,4.48,13.70,38.4
2012-05-02,0.70,3.50,38.6
2012-05-03,1.61,4.90,39.8
2012-05-04,3.92,12.30,39.2
2012-05-05,1.40,4.90,39.5
2012-05-06,0.00,0.00,40.4
2012-05-07,0.00,0.00,46.9
2012-05-08,0.00,0.00,48.4
2012-05-09,0.63,0.80,40.9
2012-05-10,0.14,0.50,37.4
2012-05-11,0.00,0.00,41.9
2012-05-12,0.00,0.00,49.3
2012-05-13,0.00,0.00,53.0
2012-05-14,0.00,0.00,55.0
2012-05-15,0.00,0.00,55.0
2012-05-16,0.00,0.90,51.8
2012-05-17,0.00,0.10,46.9
2012-05-18,0.00,0.00,44.5
2012-05-19,0.00,0.00,45.9
2012-05-20,0.00,2.60,48.2
2012-05-21,0.00,27.30,44.7
2012-05-22,0.70,18.50,43.2
2012-05-23,0.00,4.20,43.3
2012-05-24,0.28,4.40,44.6
2012-05-25,0.00,0.00,52.4
2012-05-26,0.00,0.00,58.3
2012-05-27,0.00,0.00,55.6
2012-05-28,0.00,4.50,47.6
2012-05-29,0.28,6.10,43.5
2012-05-30,0.14,2.00,43.6
2012-05-31,0.00,7.10,47.0
2012-06-01,0.00,19.50,50.6
2012-06-02,0.00,6.20,46.9
2012-06-03,0.00,5.00,44.8
2012-06-04,0.00,1.60,44.5
2012-06-05,0.00,6.20,47.6
2012-06-06,0.00,3.50,44.3
2012-06-07,3.71,19.50,42.6
2012-06-08,0.42,5.20,41.9
2012-06-09,0.00,0.90,45.7
2012-06-10,0.00,0.20,48.4
2012-06-11,0.00,0.00,51.0
2012-06-12,0.00,4.00,54.7
2012-06-13,0.00,9.20,51.1
2012-06-14,0.07,6.20,47.3
2012-06-15,0.00,0.20,47.4
2012-06-16,0.00,22.00,50.3
2012-06-17,0.00,16.70,51.4
2012-06-18,0.00,10.40,47.3
2012-06-19,0.00,1.30,48.9
2012-06-20,0.00,0.00,52.9
2012-06-21,0.00,0.00,60.0
2012-06-22,0.00,1.40,62.3
2012-06-23,0.00,21.20,55.5
2012-06-24,0.00,9.10,51.3
2012-06-25,0.00,2.30,51.5
2012-06-26,0.00,5.20,52.6
2012-06-27,0.00,2.90,49.7
2012-06-28,0.00,0.20,55.6
2012-06-29,0.00,9.50,54.6
2012-06-30,0.00,19.90,55.9
2012-07-01,0.00,6.60,53.7
2012-07-02,0.00,6.30,49.4
2012-07-03,0.00,14.40,47.4
2012-07-04,0.00,4.80,51.1
2012-07-05,0.00,0.00,56.6
2012-07-06,0.00,0.00,60.4
2012-07-07,0.00,0.00,65.7
2012-07-08,0.00,0.00,69.6
2012-07-09,0.00,0.00,70.8
2012-07-10,0.00,0.00,68.1
2012-07-11,0.00,0.00,67.5
